November 24, 2017
2017-12-04 21:02:15,310.54,37.99,24.467
2017-12-04 21:32:16,241.24,37.44,25.178
2017-12-04 22:02:16,218.23,37.44,25.0
2017-12-04 22:32:22,146.27,36.79,23.674
2017-12-04 23:02:27,162.78,28.87,23.557
2017-12-04 23:32:26,169.96,23.47,23.378

December 05, 2017
2017-12-05 00:02:21,233.67,33.93,23.793
2017-12-05 00:32:23,160.49,32.6,23.733
2017-12-05 01:02:24,216.42,37.93,23.869
2017-12-05 01:32:24,160.31,40.99,22.396
2017-12-05 02:02:27,170.05,37.99,22.666
2017-12-05 02:32:29,118.87,34.19,22.49
2017-12-05 03:02:22,195.51,40.43,23.41
2017-12-05 03:32:28,221.02,40.11,22.698
2017-12-05 04:02:23,201.01,39.76,23.94
2017-12-05 04:32:26,265.31,39.8,25.372
2017-12-05 05:02:26,226.35,40.46,23.075
2017-12-05 05:32:55,93.96,40.58,23.157
2017-12-05 06:03:00,259.63,25.89,24.214
2017-12-05 06:32:59,174.13,40.6,24.112
2017-12-05 07:02:59,162.41,28.24,22.826
2017-12-05 07:33:03,190.45,16.01,24.691
2017-12-05 08:03:03,199.69,12.46,23.711
2017-12-05 08:33:00,281.05,39.41,24.345
2017-12-05 09:02:59,320.62,40.48,22.396
2017-12-05 09:33:07,126.89,24.25,23.133
2017-12-05 10:03:03,230.59,39.59,23.281
2017-12-05 10:33:02,190.74,38.96,22.676
2017-12-05 11:03:03,242.78,28.44,24.968
2017-12-05 11:33:04,202.3,23.95,23.865
2017-12-05 12:03:04,174.12,29.96,25.321
2017-12-05 12:33:08,155.75,40.15,22.787
2017-12-05 13:03:11,144.38,29.39,21.632
2017-12-05 13:33:06,199.07,36.07,23.469
2017-12-05 14:03:11,112.45,26.46,21.68
2017-12-05 14:33:08,254.01,31.68,32.0
2017-12-05 15:03:06,274.25,27.46,22.182
2017-12-05 15:33:08,365.99,32.68,23.633
2017-12-05 16:03:12,344.6,31.65,22.915
2017-12-05 16:33:08,312.91,37.04,23.282
2017-12-05 17:03:13,169.59,28.53,24.314
2017-12-05 17:33:12,142.35,39.3,23.522
2017-12-05 18:03:09,323.92,39.55,24.257
2017-12-05 18:33:11,217.1,37.64,22.286
2017-12-05 19:03:16,148.46,20.84,23.644
2017-12-05 19:33:12,194.3,37.63,22.775
2017-12-05 20:03:16,307.04,35.07,22.456
2017-12-05 20:33:15,262.69,27.9,24.606
2017-12-05 21:03:14,287.91,35.33,24.584
2017-12-05 21:33:14,311.84,33.08,25.532
2017-12-05 22:03:19,195.09,37.08,23.537
2017-12-05 22:33:20,63.7,27.76,24.051
2017-12-05 23:03:15,201.61,35.76,22.057
2017-12-05 23:33:18,240.94,36.03,24.575

December 06, 2017
2017-12-06 00:03:21,215.48,20.14,22.524
2017-12-06 00:33:17,282.43,35.89,25.277
2017-12-06 01:03:20,165.9,30.67,23.862
2017-12-06 01:33:22,191.05,38.52,22.682
2017-12-06 02:03:20,262.41,36.58,25.869
2017-12-06 02:33:21,256.02,24.49,23.05
2017-12-06 03:03:23,188.24,39.78,25.111
2017-12-06 03:33:23,281.66,26.09,22.204
2017-12-06 04:03:26,133.49,28.5,22.535
2017-12-06 04:33:25,112.92,38.62,23.447
2017-12-06 05:03:25,81.43,28.06,25.503
2017-12-06 05:33:25,182.64,38.28,23.06
2017-12-06 06:03:25,231.45,26.92,23.181
2017-12-06 06:33:27,403.88,34.42,25.081
2017-12-06 07:03:32,170.07,33.55,23.239
2017-12-06 07:33:31,95.9,27.07,22.579
2017-12-06 08:03:33,122.37,38.86,24.414
2017-12-06 08:33:29,198.53,26.35,22.703
2017-12-06 09:03:37,166.83,40.5,23.642
2017-12-06 09:33:28,85.13,33.37,22.911
2017-12-06 10:03:35,115.35,39.39,23.078
2017-12-06 10:33:30,167.47,36.48,22.953
2017-12-06 11:03:29,229.15,40.31,22.633
2017-12-06 11:33:30,198.28,37.48,22.058
2017-12-06 12:03:33,81.43,41.14,22.94
